4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_mia_eval_summary.txt,correct,0.148030099994402
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_mir_eval_summary.txt,over,0.40473571112779
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_mir_eval_summary.txt,under,0.0175221540208534
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_mir_eval_summary.txt,mis,0.289540514697566
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_mir_eval_summary.txt,correct,0.28820162015379
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_puddle_eval_summary.txt,over,0.786585693249207
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_puddle_eval_summary.txt,under,0.00175130148089505
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_puddle_eval_summary.txt,mis,0.076513482051159
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_puddle_eval_summary.txt,correct,0.135149523218739
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base0_eval_summary.txt,over,0
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base0_eval_summary.txt,under,0.90996307773176
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base0_eval_summary.txt,mis,0
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base0_eval_summary.txt,correct,0.0900369222682396
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base1_eval_summary.txt,over,0.99021369133662
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base1_eval_summary.txt,under,0
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base1_eval_summary.txt,mis,0
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base1_eval_summary.txt,correct,0.00978630866337998
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base6_eval_summary.txt,over,0.0733723044836605
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base6_eval_summary.txt,under,0.154301168710603
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base6_eval_summary.txt,mis,0.660767016672248
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_base6_eval_summary.txt,correct,0.111559510133488
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_btpa_eval_summary.txt,over,0.107249227430151
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_btpa_eval_summary.txt,under,0.273479128956639
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_btpa_eval_summary.txt,mis,0.346615741349125
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_btpa_eval_summary.txt,correct,0.272655902264085
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_btpr_eval_summary.txt,over,0.319168634299982
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_btpr_eval_summary.txt,under,0.00397285301885113
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_btpr_eval_summary.txt,mis,0.508458209164014
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_btpr_eval_summary.txt,correct,0.168400303517153
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_dibs_eval_summary.txt,over,0.0222423813379341
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_dibs_eval_summary.txt,under,0.559141334712443
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_dibs_eval_summary.txt,mis,0.120062229494576
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_dibs_eval_summary.txt,correct,0.298554054455047
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_ftpa_eval_summary.txt,over,0.168133242334708
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_ftpa_eval_summary.txt,under,0.190071258705983
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_ftpa_eval_summary.txt,mis,0.28215395441308
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_ftpa_eval_summary.txt,correct,0.359641544546229
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_ftpr_eval_summary.txt,over,0.500762608043205
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_ftpr_eval_summary.txt,under,0.00459599577788988
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_ftpr_eval_summary.txt,mis,0.210093217069873
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_ftpr_eval_summary.txt,correct,0.284548179109033
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_mia_eval_summary.txt,over,0.00813815965171831
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_mia_eval_summary.txt,under,0.706076701667225
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_mia_eval_summary.txt,mis,0.125352584346823
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_mia_eval_summary.txt,correct,0.160432554334233
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_mir_eval_summary.txt,over,0.364234996884286
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_mir_eval_summary.txt,under,0.0093835973565182
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_mir_eval_summary.txt,mis,0.26231597153043
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_mir_eval_summary.txt,correct,0.364065434228765
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_puddle_eval_summary.txt,over,0.913755346522482
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_puddle_eval_summary.txt,under,0.000577360842048147
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_puddle_eval_summary.txt,mis,0.0154429188515521
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Indonesian_p_puddle_eval_summary.txt,correct,0.0702243737839178
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base0_eval_summary.txt,over,0
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base0_eval_summary.txt,under,0.880964956051127
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base0_eval_summary.txt,mis,0
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base0_eval_summary.txt,correct,0.119035043948873
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base1_eval_summary.txt,over,0.91756266073005
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base1_eval_summary.txt,under,0
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base1_eval_summary.txt,mis,0
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_base1_eval_summary.txt,correct,0.0824373392699497
